product_name,product_link,review_date,review_title,review_rating,review_comment
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,11 December 2021,perfect product ,5,i have been an user of proklear products since 2017 just like many of their classy value for money products this too is a perfect savior one must completely drain the old water in tank fill out with new ro water before adding 5ml of this liquid this is easy to use and doesn t require any ceramic coating or other special coating 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,20 May 2022,okay better one ,4,does it s job in cleaning glass but glass is stain free 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,5 August 2022,it dint work its normal shampoo ,1,it didn t work it doesn t have anti glare water repellent property you should go for your original brand that will cost you much lesser then this and you will also get original product 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,16 June 2022,not really rainproof ,2,does nothing bextra against the rain to be honest after adding this to the water my wiper blades are slipping over the windshield not really cleaning the water 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,12 January 2022,superb product ,5,proklear really works wonders on the windshield in rainy season it s very much effective 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,16 July 2022,zero visibility on rainy nights dangerous product ,1,please do not buy leaves an oily hazy film that diffuses oncoming light in the night you will most likely end up having an accident 
PROKLEAR WWC-AR Anti Rain-Rain Repellent Windshield Wash Additive Concentrate 250ml - 5ml per Fill - Keeps Windshield Clear & Wipers Lubricated 50 Refills - Anti Wiper Judder Formula (250ml),https://www.amazon.in/PROKLEAR-Rain-Rain-Repellent-Windshield-Concentrate/dp/B09J3H59YY,16 May 2022,works very well ,5,i use it regularly for my car and it has worked wonders strongly recommend it 
LAZI (10 Tablets) Multipurpose car windshield glass washer cleaner cleaning detergent Effervescent tablets wiper liquid fluid for car home office gadgets glass window wash cleaning cleaner accessories,https://www.amazon.in/LAZI-Tablets-windshield-glass-cleaning/dp/B09X5VSLKT,28 June 2022,better than soapwater ,4,you kinda get addicted to wiping your windows clean with this as it clears so finely that u cant even stand a little dust after that 
LAZI (10 Tablets) Multipurpose car windshield glass washer cleaner cleaning detergent Effervescent tablets wiper liquid fluid for car home office gadgets glass window wash cleaning cleaner accessories,https://www.amazon.in/LAZI-Tablets-windshield-glass-cleaning/dp/B09X5VSLKT,16 July 2022,not effective ,1,no effectivness 
LAZI (10 Tablets) Multipurpose car windshield glass washer cleaner cleaning detergent Effervescent tablets wiper liquid fluid for car home office gadgets glass window wash cleaning cleaner accessories,https://www.amazon.in/LAZI-Tablets-windshield-glass-cleaning/dp/B09X5VSLKT,24 June 2022,good product ,5,good product 
LAZI (10 Tablets) Multipurpose car windshield glass washer cleaner cleaning detergent Effervescent tablets wiper liquid fluid for car home office gadgets glass window wash cleaning cleaner accessories,https://www.amazon.in/LAZI-Tablets-windshield-glass-cleaning/dp/B09X5VSLKT,14 July 2022,wiper wash better then liquid ,5,good to buy same works has of liquid 
LAZI (10 Tablets) Multipurpose car windshield glass washer cleaner cleaning detergent Effervescent tablets wiper liquid fluid for car home office gadgets glass window wash cleaning cleaner accessories,https://www.amazon.in/LAZI-Tablets-windshield-glass-cleaning/dp/B09X5VSLKT,18 April 2022,product was delivered as loose tablets on polythene bag ,2,product was delivered as loose tablets on polythene bag 
LAZI (10 Tablets) Multipurpose car windshield glass washer cleaner cleaning detergent Effervescent tablets wiper liquid fluid for car home office gadgets glass window wash cleaning cleaner accessories,https://www.amazon.in/LAZI-Tablets-windshield-glass-cleaning/dp/B09X5VSLKT,20 April 2022,best than other used before ,5,i purchased this last week works well cleans glass pefectly no resedue strongly recommend it go for lazi tablets 
LAZI (10 Tablets) Multipurpose car windshield glass washer cleaner cleaning detergent Effervescent tablets wiper liquid fluid for car home office gadgets glass window wash cleaning cleaner accessories,https://www.amazon.in/LAZI-Tablets-windshield-glass-cleaning/dp/B09X5VSLKT,10 June 2022,,5,good 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,25 March 2019,worth every paisa ,5,i was using water for windshield wiper wash until i realised that water was not enough especially when you have bird droppings or squashed bugs on our windshield then after reading lots of reviews on amazon and in team bhp i decided to go with this one as i was happy with their dry car wash concentrate initially i had white marks after drying then i realised i was using more concentrate use 5ml for 1ltr and there are no white marks on the screen and cleaning as efficient there is no mention on the bottle regarding how much to add so i had to find it the hard way but the effectiveness of the solution and quick drying effect along with the value of the money it is not wrong to give it a 5 star rating 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,10 March 2020,absolutely useless ,1,bought this product as i had seen some good reviews and even thought about the value of money on this product but it turns out that this product does not deliver on it s claims i d like to mention that my wipers are fairly new as they were recently replaced and i did use the recommended 2 5ml concentrate mix and all it does is leave white streaks across my windshield and worsens when it dries would not recommend this product even if it appears to be value for money 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,6 February 2020,entirely ineffective ,1,completely useless bought formula one before this which was okay 4 stars imo so i thought i d try this out for a change this is utter garbage have tried in different vehicles with different concentrations still no result comes from someone with extensive experience exact wash fluid tank capacity guidelines for variation in concentration for sub zero temperatures bug splatter removal with just wiper fluid on highway runs this just doesn t work 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,26 July 2022,not cleaning the glass looks patched ,1,i am not happy with the product outcome it s not cleaning the glass as except after using its starting to capture the dust in the environment every very fast that is very frustrating while driving in night in highway i need to use the wash every 10 min to keel the glass clean which is not a safest option i think normal 15rs shampoo sold in the local market works better this 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,2 February 2021,it works ,5,drove 1400 km in my car through some worst road stretches of up bihar one has to clean the windshield quite often found this product quite effective better than even the one filled by honda service center during servicing the integrated measurement system too is quite helpful aptly priced at just over two hundred bucks highly recommended 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,9 October 2019,fentasic product ,5,if you follow the instructions it s very good it saves water more importantly it saves the car from rusting if you water wash it too often it does not save time you need to take your time and do it properly keep a spray jar full of this in your car and will do wonders during road trips as well do not use this in windshield washer tank do not use this to clean glass 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,16 March 2021,easy to use with the filler compartment ,4,it s a very good material with good lubrication properties it makes my wiper blades sleek and thus they clean the dirt off the windshield quite effectively although they don t work hard to clear anything on the windshield i e bird poop or some thick materials those have to be cleaned by yourself 
PROKLEAR Wash Additive Concentrate - Keeps Windshield Clear and Wipers Lubricated 50 Refills (250ml),https://www.amazon.in/Proklear-Windshield-Additive-Concentrate-250ml/dp/B00QRJC87G,24 August 2020,good product makes the windscreen very clear ,5,have been using it for almost an year now and writing the review because i am very satisfied with the product just add about 10 ml to the washer tank with the city traffic lot of dust oil particles get accumulated on the screen and just water is not very effective especially during night when even tiny particles cause glare using this makes the glass clean and clear and leaves no water spots as well which happens when we use just water the only downside is that the 250ml quantity is quite large and you have to keep it for a long time a smaller bottle at a lower price will be very nice 
Tidonux Car Cleaning Windshield Cleaners Glass Cleaner Wiper Detergent Tablets Washer Interior Accessories Solid Effervescent Window Pack of 10nos,https://www.amazon.in/Tidonux-Windshield-Detergent-Accessories-Effervescent/dp/B09RK6BDD3,6 April 2022,useless item ,1,this item is completely useless it doesn t add to cleaning of windshield in any way it s just a fancy concept it is much better to put liquid windshield cleaner in the tank even if you put a shampoo pouch in the tank that will also work better than this 
Tidonux Car Cleaning Windshield Cleaners Glass Cleaner Wiper Detergent Tablets Washer Interior Accessories Solid Effervescent Window Pack of 10nos,https://www.amazon.in/Tidonux-Windshield-Detergent-Accessories-Effervescent/dp/B09RK6BDD3,9 April 2022,quite a ok product ,3,have positive impact on the windscreen cleaning 
Tidonux Car Cleaning Windshield Cleaners Glass Cleaner Wiper Detergent Tablets Washer Interior Accessories Solid Effervescent Window Pack of 10nos,https://www.amazon.in/Tidonux-Windshield-Detergent-Accessories-Effervescent/dp/B09RK6BDD3,25 May 2022,good ,5,value of money 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,13 March 2022,niz product ,5,just drop 1 tablet and you get soapy for magic cleaning good product for car caretaker impressed very much for its windshield cleaning property tablet dissolve within few minutes and ready for its magic work helpful in reducing wiper marks and long lasting shine like sunshine 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,23 February 2022,hassle free ,5,no more pouring liquid shampoo just drop one tablet and you get soapy water for good cleaning good product for car owners 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,17 February 2022,every car must need product ,5,liked very much for its windshield cleaning property no waterspots found after using first time itself tablet dissolve within few minutes and ready for its work helpful in reducing wiper marks and long lasting shine 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,21 July 2022,received only 12 tablets in pack out of 15 ,3,received only 12 tablets out of 15 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,2 August 2022,very bad ,1,i used in car but not good 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,30 March 2022,best performance ,5,does it s job 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,20 February 2022,very good product ,5,very good product 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,8 March 2022,easy to use ,5,the product is good and easy to use it can clean and remove the dirt from the car glass 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,9 April 2022,good ,5,good cleaning 
LYDL Car Windshield Glass Concentrated Washer Tablets Solid Car Effervescent Tablets Glass Solid Wiper Cleaning Tablets for Car Kitchen Window (20pcs),https://www.amazon.in/LYDL-Windshield-Concentrated-Effervescent-Cleaning/dp/B09RJ3WFP3,11 March 2022,nice product nice cleaning ,5,easy to use comes with good packaging 
Techno Vibes 15 Pcs Car Wiper Detergent Effervescent Tablets | Washer Auto Windshield Cleaner Glass,https://www.amazon.in/Detergent-Effervescent-Tablets-Windshield-Cleaner/dp/B09J8R9SDD,17 June 2022,wow ,5,very good 
Action Pro water Car Windshield Glass Washer Cleaner Compact Effervescent Tablets Detergent Car Beauty Tool car accessaries,https://www.amazon.in/Action-Pro-Windshield-Effervescent-accessaries/dp/B07L995RSR,29 November 2019,vivek ,5,super qwality 
Action Pro water Car Windshield Glass Washer Cleaner Compact Effervescent Tablets Detergent Car Beauty Tool car accessaries,https://www.amazon.in/Action-Pro-Windshield-Effervescent-accessaries/dp/B07L995RSR,4 November 2019,cleans very well ,5,working as mentioned 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,28 August 2021,not so satisfied ,1,received the product but seems like the cap seal was broken and there was little bit of spillage inside the packaging don t know whether the cap was removed poured out mixed with water before sending or maybe the seal is like that only can t say as i m using the product for the first time the product also seems to be very very diluted even the company authorised windshield fluid is a bit thicker however after its usage only the actual performance will be known the product may be good but i m not so much satisfied to buy it again 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,22 December 2021,very effective if used bit extra than what is mentioned to dilute ,5,liked it nice finish till last drop it don t get sediment in wiper container like tablets and always desolve in water and come out from fountain as expected 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,12 September 2021,serve the purpose in cheaper way ,5,this is a quality product no settling down of liquid when stored for days which means uniform distribution of contents nice product and can go for it 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,17 August 2019,ok but not sooo good ,3,ok product leaves stain sometimes dunno why which doesn t go after using wiper multi times almost like an oil sheath on the glass 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,17 July 2022,product usage description mismatch 100ml in 900ml water ,3,product usage description mismatch from what is mentioned on original pack with what is written over amazon on pack it is mentioned to mix 100 ml of solution with 900ml of water so what dilution is correct or optimum for satisfactory cleaning 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,3 December 2021,does the job ,5,go for it it does the job 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,22 May 2019,not great ,4,1 10 lower than some of the washers available in the market 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,15 April 2021,value for money ,4,value for moneydoesn t allow fog ro set in on the wind shield 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,6 October 2021,very good product worth every penny ,4,used for my grand i10 and found its worth 
MAX Windshield Washer Fluid Concentrate (500 ML) - Anti-Freeze Formula for Crystal Clear Vision and Safe Driving,https://www.amazon.in/MAX-GPLSW001-Windshield-Washer-200ml/dp/B07CHH339G,1 November 2021,good ,3,nice product 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,11 February 2021,awesome product ,5,used on helmet this product has solved my problem this is an awesome product use once and forget this one is better than always dry product i ll recommend to increase the quantity of the solution it s too small 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,21 August 2020,quantity is not worth for amount paid ,2,seller has not provided clear information about defination of kit pre cleaner is about 30ml actual water repellent liquid is about 10 15ml quantity of product is not worth for amount paid 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,13 December 2021,very good product ,5,top quality product easy to apply and long lastingthe quantity is low but it is enough for a small car 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,13 March 2021,2 to 3 lyears for phone works great ,5,2 3 lyears of phone works 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,13 August 2021,not working for me ,2,used the product as given in the product page but did nt work did it twice but no luck 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,12 July 2022,good but not durable ,3,it can be easily applied and with 1 bottle we can apply for 2 windshield but it lasts only for a week or max 2 during rainy season with wipers on 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,29 June 2022,good water repellent for car wind shield ,5,it s easy to apply and effective for rain as the water turn into droplets and runs on the windshield 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,22 June 2022,it simply doesn t show the effect ,3,it simply doesn t show the desired effect 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,11 September 2021,planing to buy just go for it ,5,so good no need of viper at all don t expect much when it drizzling good performance in heavy rain it works reall good 
"ArmourMe Glass Protection: Rain Water & Dust Repellent Glass Protection Kit 45ml |Hydrophobic Nano Coating Spray | Waterproof Rainproof Coat for Car Windshield Mirror & Window (60 ml), Transparent",https://www.amazon.in/ArmourMe-Glass-Protection-Hydrophobic-Waterproof/dp/B089G2GR47,1 July 2020,easy and effective ,5,it s a very easy to use and quite useful in rains able to save changing of wipers unnecessarily 
