product_name,product_link,review_date,review_title,review_rating,review_comment
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,10 January 2021,good permanence ,5,alto k10 engine oil change engine run very smooth and clear noise best fuel efficiency 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,3 November 2020,worth buying ,5,worth buying 
IDEMITSU SN 0W-20 Fully Synthetic Petrol Engine Oil (3.5 L),https://www.amazon.in/PITZO-IDEMITSU-Synthetic-Petrol-Engine/dp/B07HKS94XM,17 October 2019,excellent ,5,no engine noise 
Castrol Edge 5W-40 API SN Fully Synthetic Engine Oil for Petrol and Diesel Cars(4 L),https://www.amazon.in/Castrol-Synthetic-Engine-Petrol-Diesel/dp/B00PPXSQJE,22 June 2019,read the label if it s got the oem recommendation for your car buy it ,5,can you differentiate between 2 brands of mustard oil by taste i d guess no the food will taste exactly the same as long as it s mustard oil with a 5w40 synthetic it s no different for all purposes practical all oils of the same grade will be exactly the same yes they might vary ever so slightly in a lab under test conditions but at the end of the day pouring the most expensive oil won t make a maruti a mercedes so rather stick to manufacturer recommendations 
Castrol Edge 5W-40 API SN Fully Synthetic Engine Oil for Petrol and Diesel Cars(4 L),https://www.amazon.in/Castrol-Synthetic-Engine-Petrol-Diesel/dp/B00PPXSQJE,26 June 2019,fast delivery but genuinity doubful ,1,first of all timely delivery from amazon as always however i am double mind as castrol india confirmed me on phone to not to buy any product which does not have batch no starting with a b c d followed by 11 digit and serial number which have x y g on 4th position to denote shift in which product is manufactured this product contains none of those 2 items instars it says originated in malaysia and imported by castrol india but no way to confirm its genuity as it does not have castrol india s batch number or serial number so i am in double mind as cannnot confirm if this is genuine or not 
Castrol Edge 5W-40 API SN Fully Synthetic Engine Oil for Petrol and Diesel Cars(4 L),https://www.amazon.in/Castrol-Synthetic-Engine-Petrol-Diesel/dp/B00PPXSQJE,19 October 2019,gud ,4,authentic product 
TotalEnergies Quartz 9000 Energy 5W-40 ACEA A3/B4 API SN/CF Engine Oil For Cars (3.5L),https://www.amazon.in/Quartz-9000-Energy-5W-40-Engine/dp/B09LQM9YV3,3 April 2022,ultimate performance on my ciaz petrol 2021 ,5,after running 1000km it s shows his really synthetic feels after all thanks to total you made my day n night totally 
Wuerth 5W-40 Api Sm Synthetic Engine Oil for Car (3.5 L),https://www.amazon.in/Wuerth-5W40-Api-Synthetic-Engine/dp/B0842DTS9Q,4 April 2022,really old product was shipped manufacturing dated dated 2020 shipped in 2022 ,1,really old product was shipped manufacturing dated dated 2020 shipped in 2022 
Wuerth 5W-40 Api Sm Synthetic Engine Oil for Car (3.5 L),https://www.amazon.in/Wuerth-5W40-Api-Synthetic-Engine/dp/B0842DTS9Q,21 February 2021,nice oil ,5,value for money 
Wuerth 5W-40 Api Sm Synthetic Engine Oil for Car (3.5 L),https://www.amazon.in/Wuerth-5W40-Api-Synthetic-Engine/dp/B0842DTS9Q,30 July 2022,it s was still good after 15000 km run ,5,excellent product value for money 
Wuerth 5W-40 Api Sm Synthetic Engine Oil for Car (3.5 L),https://www.amazon.in/Wuerth-5W40-Api-Synthetic-Engine/dp/B0842DTS9Q,21 June 2021,good ,5,good product 
Wuerth 5W-40 Api Sm Synthetic Engine Oil for Car (3.5 L),https://www.amazon.in/Wuerth-5W40-Api-Synthetic-Engine/dp/B0842DTS9Q,11 July 2022,skoda fabia ,5,best engine oil 
Wuerth 5W-40 Api Sm Synthetic Engine Oil for Car (3.5 L),https://www.amazon.in/Wuerth-5W40-Api-Synthetic-Engine/dp/B0842DTS9Q,25 July 2021,rate ,5,very good product with best price 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,3 March 2021,new bottle same blood ,5,first used motul 7100 in 2014 for my bajaj pulsar 180 it was 5000kms old then since that i have never used any oil other than motul today my motorcycle has clocked more than 1 2l kms in 2021 for those who are comparing this oil with other mineral oil please read the points below 1 i generally use this oil for atleast 8000kms 10000kms my bike consumes 1 5l of total oil including topups so considering oil change intervals if it was mineral oil it would really don t make any difference at all mineral oil has to be changed about 3500kms 2 this oil dries up quickly all synthetic oils do dry up fast so check oil level at least 1000kms 3 coming to the grade you can change it according to your needs if you are from colder regions go with smaller first number like 15 10 etc lower the first number oil will be thin and can circulate easily thicker oils need time to circulate as they need to get warm if your engine is large you need to go for thinner oils like 10 and 15 i change grades every now and then it doesn t matter i have used 10 15 and 20 once upon a time in 2014 it was hard to find genuine motul oils thanks to amazon here is my small advice comparing my experiences if your motorcycle has compression ratio range of 8 5 11 0 go with motul 7100 for higher compression ratio above 12 go with 300v vote helpful if liked 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,31 March 2019,its some serious stuff in love with it ,5,let me tell you this this bottle is the holy grail of all engine oils the change that you feel with this oil inside is hugely noticeable i have a ns200 and boy o boy the first time i used 15w50 5100 which is good for city riding and that itself showed me the change in power and pickup the first time i poured it in the engine the bike juat took off with a backlach to my head then after 9000 k i changed to 7100 20w50 because i wanted to travel 2k kms from bangalore to kollata trust me when i say my bike rolled close to 150 with me and my luggage thats like 105 kg of weight rated top speed of ns200 is 135 this is an outstanding oil if you ask me dont think just buy it it stays for 7 8 k kms easily it totally loses its properties at 12 k kms 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,4 August 2020,used in pulsar 220f ,5,i have used it in pulsar 220f i must say this is the best engine oil for 220 i am writing here after 500 km use this product delivers its best it reduces engine vibrations which is noticeable it increases smoothness hence increase in fuel economy it reduces heating problems when riding in severe traffic conditions on higher rpms engine seems to be ultra smooth buttery smooth gear shifts increases overall engine performance hence i must recommend it to all pulsar 220 owners 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,14 November 2021,fake product ,1,they have send me fake product or duplicate product product is not genuine because company claims that this product is imported from vietnam or from foreign but i have received the product made in india there was no bar or qr code on the product containers i have tested the product in lab also n the results were extremely disappointed me totaly waste of money go n buy the product form offline r from retailers don t purchase from online totaly waste of money 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,31 October 2019,duplicate product motul 7100 ,1,don t buy its duplicate product maine order kiya or mujhe motul ka 7100 duplicate milla 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,9 June 2019,all show no go ,1,rs200 abs bike ran smoothly for few weeks then 1st time in history my bike is missing gets stopped the person is same that is me the style is unchanged as before now i regret it as it costed me more than double still no value addition in experience i don t know if the oil is original fake but i bought it from amazon this is happening hope it helps 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,20 March 2021,in love with it ,5,used it first time i mean fully synthetic variant otherwise had always used semi synthetic such a good oil the moment put it in my bike was so relieved that my bike has now got good oil to quench it s thirst n believ me if u love ur bike n it means everything to u using it is d only thing dat gives u so much satisfaction such a pretty red color oil i m since my young age fond of oils s i personally find their color too pretty n this is most pretty looking oil i know might sound wierd go for it guys 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,29 June 2019,the best oil oil grade for fz25 ,5,earlier used yamaha recommended 10w40 oil yamalube shell ax7 10w40 motul 3100 10w40 but after doing some research oil motorcycle engine oils oil grades types i wanted to try a thicker oil considering the air cooled engine 250cc south indian temperature so used shell ax5 20w50 as a trial because it is the cheapest high quality mineral oil the bike started performing beautifully the gearbox became light sleek and very smooth engine noise reduced alot engine became calmer so then i wanted to try same grade motul 100 fully synthetic oil because the viscosity of oil at lower temperature is lower in 100 fully synthetic oil engine oil comes alive after 200kms and the bike is running like a charm my odo is 24 000kms gearbox is smooth and precise engine is much silent than yamaha recommended 10w40 oil which is inadequate for warmer temperature of most indian states disclaimer i did this in my own risk and i am very happy with it you should be trying this in your own risk 
Motul 7100 4T 20W-50 API SN Fully Synthetic Petrol Engine Oil for Bikes (1.5 L),https://www.amazon.in/Motul-7100-20W-50-Synthetic-Petrol/dp/B075GXMNL8,1 August 2020,best engineoil and great value for money ,5,good viscosity at 100 c and better index and tbn am using this engineoil in dominar near 10000km every oil change after that drained oil using in my yamaha crux and then again it stretches 6000km some people using this oil and drains every 6000km its good but 7100 can last so long the important point is maintain engineoil level motul cost almost same or less than stroke oil only in offer so its good 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,21 September 2020,superb ,4,great deal in this price range good oil for my old bullet 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,30 October 2020,gulf ,5,the name is enough at a very good price delivered at my doorstep what else 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,28 March 2022,good engine oil ,4,it is a great engine oil i use this product very long time 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,14 December 2021,really works ,5,use it than u will believe it 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,20 June 2020,nice ,5,oil is good 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,20 December 2020,gulf is gulf ,5,good product at 799 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,13 May 2021,not suitable for diesels car ,1,not suitable for diesel car as mention do not use for diesel car 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,7 April 2022,engine oil ,4,value for money 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,6 April 2021,ordered for old bullet ,5,best for old ci bullet 
GULF Multi G+ SAE 20W-50 Passenger car Engine Oil [3 L] - Pack of 1,https://www.amazon.in/GULF-Multi-SAE-20W-50-Pack/dp/B07TNJPSKK,11 January 2021,nice ,4,nice 
STP Synthetic Oil Treatment : Helps Protect Against Engine wear and deposits : Pack of 01,https://www.amazon.in/STP-Synthetic-Oil-Treatment-deposits/dp/B09RVQ58ZX,2 May 2022,superb ,5,protects your car engine specially helps in cold start minimize friction and reduce nvh label for those who love their vehicle only use with fully synthetic engine oil miniral oil will not perform with it i ve used with zic top having pao polyalphaolefin oil suggest you everyone 
"Shell Helix Ultra 5W-40 API SN Fully Synthetic Engine Oil for Petrol, Diesel, CNG/LPG Cars (4 L)",https://www.amazon.in/Shell-Helix-550041109-Synthetic-Engine/dp/B00QK6PXPK,11 January 2020,looking like fake or refilled ,1,am totally upset after looking atthe bar code is hidden with white stickertemporary bar code is sticked which cannot trackedlooking old boxcoupon is peeled and scratcheddent in the box 
"Shell Helix Ultra 5W-40 API SN Fully Synthetic Engine Oil for Petrol, Diesel, CNG/LPG Cars (4 L)",https://www.amazon.in/Shell-Helix-550041109-Synthetic-Engine/dp/B00QK6PXPK,10 November 2020,fake oil which is rebranded and sold in a shell container ,1,all please stay away from this product and donot invest your hard earned bucks on this crap which gives up in just 1 5 to 2k kms i was overjoyed by the initial feel of my elite i20 crdi after changing to this oil but that was shortlived now the engine is growling and pickup with just 2 people onboard is nothing short of pathetic now its quite understandable why we get this product at half the price compared to shell bunks amazon you need to delist this fake stuff with immediate effect atleast after seeing every alternate review pointing that this is a clear duplicate 
"Shell Helix Ultra 5W-40 API SN Fully Synthetic Engine Oil for Petrol, Diesel, CNG/LPG Cars (4 L)",https://www.amazon.in/Shell-Helix-550041109-Synthetic-Engine/dp/B00QK6PXPK,21 July 2021,warning buy at your own risk if you want to ruin your vehicle ,1,pls don t use this fake and counterfeit product shell helix ultra sold on amazon by seller cloudtail this is the first and most bitter experience from buying engine oil from amazon shell fake oil had ruined the butter smooth engine performance and made it sluggish and non enjoyable to drive and just after using for 180kms the oil had become lifeless and pathetic to touch pls don t buy this engine oil from shell the seal of bottle was of a silver aluminium foil kind of seal but engine oil at shell petrol pump had a white colour cardboard kind of seal which is authentic pls don t buy engine oils on amazon they are fake and non reliable fortunately cahnged the oil within 10days and within 200kms driving which was enough to judge the oil pls don t buy warning 
"Shell Helix Ultra 5W-40 API SN Fully Synthetic Engine Oil for Petrol, Diesel, CNG/LPG Cars (4 L)",https://www.amazon.in/Shell-Helix-550041109-Synthetic-Engine/dp/B00QK6PXPK,28 October 2020,fake product and tampered sticker from cloudtail ,1,recieved a year old product and also expiry date has been modified they tampered the original sticker and placed some label s with new expiry date i waited and ordered from cloudtail expecting to be genuine but after seeing this lost hope on cloudtail it s heavy risk to use in my car hoping cloudtail to take necessary actions 
"Shell Helix Ultra 5W-40 API SN Fully Synthetic Engine Oil for Petrol, Diesel, CNG/LPG Cars (4 L)",https://www.amazon.in/Shell-Helix-550041109-Synthetic-Engine/dp/B00QK6PXPK,6 January 2019,amazing product engine very smooth now ,5,i got this for my fiat punto diesel which has done 75k kilometers now the seal was intact the color is different as this is fully synthetic there s nothing to be worried about the color after the oil and oil filter change the engine sound has become very smooth the service center guy was surprised when i told him the low price at which i got it from amazon one piece of advice its quite important to change the oil filter too otherwise oil change is meaningless 
"Shell Helix Ultra 5W-40 API SN Fully Synthetic Engine Oil for Petrol, Diesel, CNG/LPG Cars (4 L)",https://www.amazon.in/Shell-Helix-550041109-Synthetic-Engine/dp/B00QK6PXPK,28 December 2019,counterfeit product of shell helix ultra ,1,this is not shell helix ultra received a counterfeit product the original shell product carries shell mechanic samriddhi program coupon this is missing on the back side of the plastic bottle the bottle seems reused several times and filled with mineral oil please check the photos as the product is not returnable i am stuck why amazon is allowing such cheap products to be sold on their portals 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,2 August 2019,chip duplicate ,1,i think it s a chip duplicate product mechanic card is already removed from container my car starts producing less power with heaviness in engine don t buy it 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,21 July 2020,dublicate product online buy from shop ,1,please dont but this product from amazon its a very good product but buy it from offline shops amazon is selling dublicate products after 3 months of engine oil chnge the mobile bocomes totally black and car is showing service light i have driven only 950km it will reduce your engine efficiency ao please buy it from shop i am writing this review in frustration after driving only 3 month and 950 km 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,28 July 2019,good price ,5,i am yet to use bought for wagon r nice discount 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,26 July 2020,seal opened ,2,scratch card coupon removed and also can cap seal opened 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,22 April 2022,initial impressions ,4,my chevrolet spark is giving me low mileage and the temperature bar goes up to four which is not abnormal but i remember seeing it mostly on 3 bars hence even though i ve not really used the car more than 1300km after last oil change i decided to change the oil plus the suspicion of the local mechanic putting cheap oil for something else was strong since the engine runs with some harshness that i ve felt since i use fully synthetic oil for my cbr 250r i do had a good knowledge about engine oils and what should i get if i m looking after the best of oils i began the research and finally decided on shell helix h8 5w 30 fully synthetic oil i was happy when product arrived and i ve decided to do the oil change myself this time no more local mechanic for something simple as this but i was put on test when i was trying to loosen the drain bolt and the oil filter the local mechanic have over tightened it by to the moon and back but i didn t give up and finally used some wd 40 on the bolt and used all my strength i can have with my hand laying under the spark with very minimal distance for any movement and tada finally i ve won over the local mechanic the bolt is loosened and the black fluid started to drip and surprisingly there was few bits of rust too second thing was removing the engine oil filter an over tightened oil filter deservers a stab in it s heart with a screw driver then you twist it so you get more power for to twist and it worked thanks to people who put diy videos like this finally it s time to put the expensive engine oil i brought for around 1900 with excitement i filled the engine belly with 2 5 liters of oil that much oil was enough for my chevrolet spark which recommended about 3 2 liters of engine said the oil without any hesitance i think some of old oil might still be inside of maybe i ve to run the car for a while and ask the dipstick again and this time i got around 8 10 over the min to full scale on dipstick which means i have to put around 700 milli leters of oil in again which i ve not put yet now the ride the engine was noticibly calmer but i think it s not for everyone to detect i ve a keen mind to observe and feel the vibrations of the people of things i m surrounded with and i think if you re one of those people you ll like the vibrations you feel now the gear shift was also say a 1 4 times better the driving smoothness is atleast 1 6 times better the temperature have gone down to 3 bars and it takes a good time for it to reach 3 bars it s hard to give out a all out professional review but here s a layman s review on this oil i m satisfied with this product but it s my first time trying out all this with a car hence i don t have much to compare other than the old oil which is likely a cheap mineral oil plus i ve seen a lot of people recommend to use mineral oil and do oil changes more frequently than using expensive synthetic oil and doing the oil change a lot later do i guess finally it s your choice atleast this won t be your last oil change ps will update the review and add more details about mileage long distance driving etcgood day 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,16 December 2020,don t waste your money ,1,guys don t even think of buying it here it s afake product used it for my vento noise increased no smoothness at all i had to change it back to mobil 1 within a month it spoils your engine i am writing this to save atleast one person better u buy it from any near by shop even if it is 500rs more because out cars deserve it 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,4 June 2021,best oil and thank you amazon for the competitive price ,5,the best engine oil for any car recommending 5w30 grade as i have been using this for the last 3 years no issues with the engine and with less sludge formation it is the best oil that your vehicle can run my drain intervals with this oil in diesel had always been 10k km and still left out with enough miles to ride in petrol cars i usually drain this oil post 15k km no issues ever seen try it to believe the clatter sound and the smoothness would have a marginal improvement for sure 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,24 February 2020,excellent product but seller removed coupon and cap seal broken generalpublicenquiries in shell com ,4,seller autokartgot for 1348 pros oil is good and smooth as expected genuine product packing and delivery was good cons got 3 cans but one of them the cap seal was broken mechanic coupon removed 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,30 June 2019,latest hx8 but coupon code removed by seller which is not useful for end customers ,5,mechanic code coupon was removed but that is not useful for end customers like me so it s fine this is the latest oil blue pack which is not available in gurgaon delhi ncr hence i am very satisfied with the product this oil is sn plus and other synthetic hx8 is sn 
"Shell Helix HX8 5W-30 API SN Plus Fully Synthetic Engine Oil for Petrol, Diesel & CNG Cars (3.5 L), medium",https://www.amazon.in/Shell-Helix-5W-30-Synthetic-Engine/dp/B07SBF8QGB,12 September 2020,cheap and poor grade oil engine noise reduced mileage pick up harmful for your car ,1,totally a junk i doubt the genuinity of this oil i am an automobile enthusiast and know engine oils very well i called up shell customer care and confirmed the batch number it matched but however after i started using this i felt there was more noise in engine my car s pick up reduced mileage reduced with a fear of harm for engine i changed the oil in just 800km back to castrol magnetic 5w30 which isundoubtedly the best never going to use shell again i had seen them cheating in petrol though their prices are higher than other petrol brands did not know they cheat in oil as well save your money never ever buy this crap i repeat never ever 
